Sentence ID, Reason
5111ddd5-29c7-45f0-8078-ab0eb1edf6d4, MismatchedSentences
7b175685-7846-4b9c-8baf-de68b6b50448, BracketsNotFound
559327aa-823f-42f2-bef8-d21a1e41bc06, MismatchedSentences
217ec7d7-bce0-4c58-83a6-21836a6634ed, MismatchedSentences
e370bf2b-18a8-468c-abc7-af8b31648adf, MismatchedSentences
9f03e479-4c5f-48cf-9d9e-43423e6b2f5f, MismatchedSentences
1a6db3dd-f237-42b0-90b5-12e4cf43ca03, MismatchedSentences
39193d1e-429d-4319-aae6-ff2a8f31d7e1, MismatchedSentences
21cbe075-52ac-4fc7-8b98-dd53eb4d1383, MismatchedSentences
496eba68-ec03-423c-ba19-afdc06a87d05, MismatchedSentences
4ee49c64-4775-4437-9437-6c97a12f1ef8, TemplateTokenMismatch
436e72ea-99c0-4f55-bea1-af6127b55760, MismatchedSentences
dbdd1d53-b819-4794-88e4-44d134652a6b, MismatchedSentences
eb542ca0-7ee4-43d4-b862-0ac6c4289263, MismatchedSentences
87b72136-e039-4578-9571-c3cb9f232973, MismatchedSentences
9ac4ba1f-5f4f-463a-a5c6-aa7825435bb2, MismatchedSentences
519357fe-59d4-4173-844f-b290a55ab1d6, MismatchedSentences
fcba0aea-8b18-4e83-b39c-47794b863792, MismatchedSentences
d7a21dad-3b42-43e5-87d9-6a6c0dcf51d7, TemplateTokenMismatch
25800f34-e2f0-4159-acc8-cdda263f0ea9, TemplateTokenMismatch
5fc7e436-74b7-420e-92c0-5575e3d849d6, MismatchedSentences
1e16a33b-fbf7-45e4-b392-82f804b3dc8c, MismatchedSentences
7e38c697-4e66-461f-8687-b63e7006ae52, MismatchedSentences
2bf2b7dc-718a-4502-9a74-b559aad47f10, MismatchedSentences
a09fceb2-a707-4ca9-ad63-0e822de4debe, MismatchedSentences
37f6dafa-b7ea-4006-94e5-12e69d251951, MismatchedSentences
eaf0c7e4-cf80-491b-b4e6-c3d73ea9d1f1, MismatchedSentences
28dc8d90-027e-49f2-808e-55e427c6a3fa, MismatchedSentences
cf8ad7fc-f1e5-4892-9694-44f623a06aea, MismatchedSentences
8a8d2cfc-2f7a-4304-9811-1a1556e85f11, MismatchedSentences
47050e77-b4ba-4378-99c4-f560170a5a2b, MismatchedSentences
ea303a10-8495-4936-a1dc-549868dcab0d, MismatchedSentences
eb655ffb-4b77-46b8-b4ba-7283ae9350b5, MismatchedSentences
734394c4-e163-441d-9011-2f180918e698, MismatchedSentences
eabccb43-481e-4a9e-9fb5-0b4dadc58f68, MismatchedSentences
4eedd9d9-6eea-4670-b223-84ae5c82fecd, MismatchedSentences
9ca2928c-758a-47a3-8cfd-c1c61bd6d1eb, MismatchedSentences
b5df96df-d67b-4649-8c0e-6cb13db5a029, TemplateTokenMismatch
af82ae3e-8e9d-4ba2-beec-f909130194e7, MismatchedSentences
99b603ef-859b-40a2-aaf3-de65233f40b0, MismatchedSentences
8d26aa3e-cf5a-4222-8086-33a03b7d08b7, MismatchedSentences
26c4e43f-2193-4c8e-9a79-96a11653c481, MismatchedSentences
ef02b57f-3f01-4bed-b7e5-0951848468a8, MismatchedSentences
172a8ba2-0daa-421e-9f4f-daa4f9ecdeea, MismatchedSentences
ce9a76bb-a203-43f9-a202-8df2e224ed23, MismatchedSentences
540d2e3d-68cd-46c1-a5e9-2aba71dc22ec, MismatchedSentences
5eb5f25c-c259-4ab6-b94c-eb1f0e394527, MismatchedSentences
a9c63ad5-487c-40a8-a708-12604c7a0b8c, MismatchedSentences
707293a6-3fb2-43eb-8ab8-936201230389, MismatchedSentences
bc3009fb-4b40-42b8-bacb-c92b1aeb4810, MismatchedSentences
dc34923a-2406-4c95-b2c8-c11852ec7aa3, MismatchedSentences
2fcec414-b608-4eca-9848-4f820bb7d863, MismatchedSentences
837d27a9-5ec9-43e4-a087-03dabd3fb186, MismatchedSentences
e6804cb9-9662-4305-b1d3-e189a9114e67, MismatchedSentences
5cb87244-9d47-4e53-8949-6745b2bae4ec, MismatchedSentences
066ab2de-c6ed-4b35-a074-f55b91d3b04e, MismatchedSentences
88c9931a-4150-4efa-a2fe-b0d3970d4ea3, MismatchedSentences
e62548db-05f0-452f-ba15-7d16167aba9c, MismatchedSentences
d7d2eff2-5c9b-4ef0-80af-c58c511e92a1, MismatchedSentences
d9c3615c-8271-45cf-8aa7-f35d84ed3469, MismatchedSentences
92d4c21b-5f78-45a9-9128-527fea1ac642, MismatchedSentences
6defdf92-ac13-4075-9ed8-079b57c2f953, TemplateTokenMismatch
156a76ec-4fe3-42ed-9bcc-ec550894cf08, MismatchedSentences
65102915-eeda-4209-b95a-5efa0047ebc5, MismatchedSentences
6de76228-ddaf-4820-9232-ede0da4ecb6a, MismatchedSentences
1bc8b8f2-dc3a-4740-9915-26bea937a21c, TemplateTokenMismatch
8282e171-c15e-4c2d-8427-7c654be05c42, MismatchedSentences
1585a9f7-e60d-403e-9803-771aa6fdbd09, TemplateTokenMismatch
919761af-32d0-4175-b94c-28964f990e4a, MismatchedSentences
b65d6dae-d60c-4f78-9e88-9c1e1ed109ea, MismatchedSentences
7099809d-2b86-4c1a-bc62-cf19c47eec1a, MismatchedSentences
e2f8f80f-ea43-4cfb-bfc3-10fb940e45f2, MismatchedSentences
ba58fc27-e71c-4879-8db0-d720c4b98f2d, MismatchedSentences
45d11836-ddff-4f5f-bd8a-57bc0a168e0b, MismatchedSentences
92ad0445-06e2-429c-9c3a-6622586ba243, MismatchedSentences
904f7e3e-eaf5-46a9-9b66-44e9960392d9, MismatchedSentences
eecb31b9-ec4c-4502-94ce-da087f453a24, TemplateTokenMismatch
056e4555-74e3-4247-a1db-41f6a16bd9dd, MismatchedSentences
793a9dc7-644f-46be-8174-72a2a571144f, MismatchedSentences
9ad53acf-1279-48db-afc3-1a07d2fd311a, MismatchedSentences
37761b86-78d2-4a85-abc9-7fed284a872f, MismatchedSentences
1faf891b-3bef-47a5-b0e6-a26b9b5f416c, MismatchedSentences
555406fe-7bd4-4a59-ba0a-96360f3ffff1, TemplateTokenMismatch
3a477790-dd9d-4319-8bd1-245836d6b59b, MismatchedSentences
28a89657-02bb-4dd1-809e-6ba19b957ef5, MismatchedSentences
de9161ba-6096-40b9-9d58-bcc6f36f8a75, MismatchedSentences
05fd06e9-39f6-47f3-a4b1-759efcadaa24, MismatchedSentences
9cae6624-7b7c-430b-a0f8-30fc39ed544b, MismatchedSentences
6c23b5d4-8363-45f1-bc95-7b7dcc11f48d, MismatchedSentences
da090025-bdf2-4b6e-b9ae-a1901c8d63f0, MismatchedSentences
2dc165f3-4699-440d-a303-38ed98ce2af7, MismatchedSentences
250aa465-0625-4bf9-82ca-d4513e45d201, MismatchedSentences
b80f3d18-52bd-4934-aa61-8f94fe7743d5, MismatchedSentences
9d545ee2-80c2-4cb2-af84-d4267c80aa8e, MismatchedSentences
2efce79b-58d4-44e2-bc7e-0a026ff15307, TemplateTokenMismatch
0dd1fa6b-b220-4c19-8cd8-6e6d4aedac21, MismatchedSentences
63cf138a-3e13-4d37-8130-9d0688174131, TemplateTokenMismatch
9d991380-0216-4d90-9407-46dc9cd88391, MismatchedSentences
a0982d88-9a13-4641-b722-9864ef10a7c0, TemplateTokenMismatch
19ca9060-a23c-413f-a0b2-a29b600d750e, MismatchedSentences
85fc0533-12af-493a-a3d8-a778e047c481, MismatchedSentences
4f991833-3f65-45f2-bb5f-8c20120bacc8, MismatchedSentences
5fa8ccf0-7e8f-4d50-97dc-11d7a8b68022, TemplateTokenMismatch
f912d41b-78fb-47ac-99c9-2418d3ce7448, TemplateTokenMismatch
15d3d6ed-a0e2-48b0-8c19-898b2e7d7223, MismatchedSentences
25226686-631d-4811-9f8e-470aa11c3aee, MismatchedSentences
7ac1c545-4745-45f1-8d39-e86eb4b709eb, TemplateTokenMismatch
e048170e-17a7-4887-8fa9-6b910e291c64, TemplateTokenMismatch
59de75cb-ea6a-4263-a32a-66ea39461a93, MismatchedSentences
c892075d-e424-4350-9ad1-c2c387608f95, MismatchedSentences
29c4b3b0-be22-4681-bded-9893b1501e89, MismatchedSentences
f8a54a78-bb87-4998-89d4-bae202d8bb7c, MismatchedSentences
e673f35f-880b-4c4b-a88d-6a3900fe5cea, MismatchedSentences
a23bde4d-0817-4bd5-a90d-87ba3b4b1ee8, MismatchedSentences
dcc0d912-fa53-4e56-8ed8-bd5fb20b1b64, MismatchedSentences
a56711a3-3b24-440f-a839-0c08c1f1969a, MismatchedSentences
c4194fe9-f485-415e-a2dd-f6993b6ef357, MismatchedSentences
f46461d1-9324-4b29-b844-e2220bd42030, MismatchedSentences
037740ee-de2f-4a2c-98d3-2a3259bdeaf2, TemplateTokenMismatch
f12fd514-d75b-43d7-8c35-b91050fd1147, MismatchedSentences
0f6d1850-3867-452c-a0c9-5b1e16ca079a, MismatchedSentences
73e06c3c-9f85-4e58-afa0-257c04931c4a, MismatchedSentences
ae81b342-763b-4ac5-8ac9-4cb64a92dc16, MismatchedSentences
84af597c-d460-4e92-a1de-a26cde004fd0, MismatchedSentences
b25464b8-0633-439b-953b-14a8f2616b01, MismatchedSentences
75830751-0161-4d20-8436-fd8085c9a553, MismatchedSentences
855ef610-9ab5-4322-99ad-12b75c1d5f65, MismatchedSentences
f8ed5248-5571-4b83-84c7-1a54c5736b30, MismatchedSentences
965fafb8-9f2b-4f54-b832-bb7cc9659a97, MismatchedSentences
67f182bc-2dcb-459e-a22e-4e9ef22824e7, MismatchedSentences
133d02b5-8ea3-4066-819e-1481cc45156f, MismatchedSentences
1f54d533-0c85-4255-95fe-2e222e892809, MismatchedSentences
890120cd-2eef-4f88-9f19-71201a24651b, MismatchedSentences
cfa042a4-2950-4172-aafd-0677f3413dd8, MismatchedSentences
b9353aa1-08bb-4e3b-95d2-14a6b007d793, MismatchedSentences
2424b5cb-3528-4f3b-aa41-03fd5ba3dce4, MismatchedSentences
f43aa794-c0e2-4be4-b1cc-56bcc0d36d83, MismatchedSentences
c3ea56a1-868f-4473-99ed-df44010a7b1f, TemplateTokenMismatch
a64c752b-4118-4429-b960-ff8e71226c59, MismatchedSentences
fc55cac4-915b-4a6f-9d20-1d671504df9c, MismatchedSentences
aa72bb87-d9e2-4a81-9121-32e8b0334e21, MismatchedSentences
deb0d4da-26b8-4686-8673-1c984204038e, TemplateTokenMismatch
ac87a7b4-3516-4fbb-be2e-50c45794b1c9, MismatchedSentences
f83b796e-6ebc-4514-8f87-31bafbd38fef, MismatchedSentences
429f7e5e-219c-404a-85a1-6d626f1779f6, TemplateTokenMismatch
e75f2377-71fe-4b93-a4ff-5aca86906759, MismatchedSentences
37954815-d0b1-416a-9986-dd629238b4f6, MismatchedSentences
763db60a-2b74-4d9a-a378-ca0bd0162ee3, TemplateTokenMismatch
97b13e13-9e19-44dc-bb33-c51b01e31c61, MismatchedSentences
e31e51f7-7f15-42ed-818f-48fbd0c1d738, MismatchedSentences
8267b504-3467-4e4e-8a16-61b6495ef8aa, TemplateTokenMismatch
c6f789ef-8389-4f38-8118-89bcf6cb411f, MismatchedSentences
e96c0c32-d7ca-4bcd-9762-b48f4e5411af, MismatchedSentences
2af86ab3-1e68-4e83-93f8-8ef9cbf41c7f, MismatchedSentences
cd988a01-326e-4971-9329-dfe304db89af, MismatchedSentences
0be89c35-e847-44e4-bc69-c1bd74e03792, MismatchedSentences
9f7a3e90-f52c-4ba2-968f-59dfaf9b5fda, MismatchedSentences
68c24a82-0d63-4284-8f15-cb0beac1728c, MismatchedSentences
6269cccf-b3fe-430f-9df5-8ef8563e79c3, MismatchedSentences
5906b329-4864-475d-840b-db82e24776fe, MismatchedSentences
a86a233a-42ab-4e0e-82c5-54567f2bce2a, MismatchedSentences
08f3b055-80c5-48d1-93c5-7a8029770f7a, TemplateTokenMismatch
4799416b-8ee1-48ef-976d-62ab754a5c59, MismatchedSentences
9a74f14a-eb00-449b-9f89-0f549b860c01, MismatchedSentences
9cf2eac8-e8a1-43bd-8b94-cf263dcb0944, MismatchedSentences
b92a7dc0-2632-4de7-9f0b-3baafa7d40ea, MismatchedSentences
e03d6662-ab00-4225-8af8-0b6533b2d3c1, MismatchedSentences
a1574a00-60b2-42e0-bb0b-1d9f3a70b535, MismatchedSentences
9f9c726e-52f8-4286-862f-8df1784393e1, MismatchedSentences
922bba06-b93a-42a0-8d32-f780313b908d, MismatchedSentences
c2486c74-a701-475d-9814-473a3f0133d3, MismatchedSentences
4875cfb7-4c8e-42ca-bea8-38817ae44fce, MismatchedSentences
59e9d835-f1b7-470b-b140-36dc42e9bdee, MismatchedSentences
3824dfd4-b42d-41a1-8cb8-bee9b8415be2, MismatchedSentences
5576a055-e490-497c-b886-5273e7ed0e88, MismatchedSentences
588acc8b-c528-4a79-92d9-f75724588e62, MismatchedSentences
a5de23c6-218f-4126-a86d-e9455f7982f5, MismatchedSentences
520df661-ac6a-4b1b-bdcd-d483f8af570a, MismatchedSentences
f131f7b3-9e48-4608-90c9-42c1e9a0bfd0, MismatchedSentences
b4213fbb-84cf-4b47-a184-ff1765e27505, MismatchedSentences
5b24e838-60ea-4d61-a829-2e7585784c50, MismatchedSentences
673ad627-0bbb-4f14-aadc-420102440e94, MismatchedSentences
10c6103b-eb9b-4564-ba53-dac93c3687fc, MismatchedSentences
435d7e9f-2c5c-4dfa-8dfc-1bf58f2d8e86, MismatchedSentences
bcb32954-57cf-4a52-ba31-f4dfe71fd2cb, MismatchedSentences
3105bbb8-b03b-49b9-894a-78f1136417e9, MismatchedSentences
c057f015-f852-4ecc-b548-2c3a6b836d94, MismatchedSentences
0bdc3cd2-a4d0-440b-bc2a-7c35b5da1ee6, MismatchedSentences
79bde01d-d31f-46d2-aa5e-bd12e8b23812, TemplateTokenMismatch
ab832a35-c6c6-41fe-b6f2-614c939ec482, MismatchedSentences
84324322-7ce1-494c-8251-a7ae5e826121, MismatchedSentences
55e2a67a-1e4b-4a1e-9fb0-76e1e7b7aa14, MismatchedSentences
c3d7383e-4fcf-4c77-a703-bbaa161118fe, TemplateTokenMismatch
94a8f778-337e-4e74-b63f-83a11c1406ad, MismatchedSentences
c75c5a87-662c-4881-a767-787d7dd8e035, MismatchedSentences
90aa624c-7123-449e-ae0e-9df4e0df7c41, MismatchedSentences
e2b4c03c-d427-41f7-a21d-1766dfa9482c, MismatchedSentences
2102c72a-cc48-4377-b6e0-2e1af10105aa, TemplateTokenMismatch
f47d59c4-97b8-4810-9613-a8ccf0649d44, MismatchedSentences
a32b2684-ff53-4bbe-ad78-0abbf9139fe1, MismatchedSentences
539e1788-a9f8-4630-8229-1d07fd88b7df, MismatchedSentences
48428415-a6b1-4fc7-8d61-510b9455c833, MismatchedSentences
45e826df-a900-4938-a24c-94a7530151e6, MismatchedSentences
f03b8d3f-2d50-454f-bf94-40d226c5a007, TemplateTokenMismatch
e514f8e3-16a5-40c8-ba10-056d0df55501, MismatchedSentences
39457ed5-aa33-42d9-bad6-db56a9fbd026, MismatchedSentences
3fd3c46f-ca7a-4923-9ce7-722ba893f53f, MismatchedSentences
fef12e49-6967-4156-9d72-e65e564f92e9, MismatchedSentences
cbe2cdf9-7420-4850-9045-2ef3c7f9bc62, TemplateTokenMismatch
122b1ccd-2dea-4e6e-91e0-480a8e199eee, TemplateTokenMismatch
f3ca6cc6-fb27-4b85-8984-190a4c9aa18d, MismatchedSentences
bf585c13-62aa-4b3f-86c2-5788ed72020a, TemplateTokenMismatch
22981da7-ff8f-448f-b2b1-9273a6421124, MismatchedSentences
79f4e269-b9cf-4d6d-868d-3910f25478e4, MismatchedSentences
8a0f0184-3580-429b-ba01-302a24d71713, MismatchedSentences
ce158cc7-d5aa-4d17-b69e-18480290ba0a, MismatchedSentences
5cc4e8ff-9b97-4652-a812-8e9b9ec34195, MismatchedSentences
0f31a5a2-02b7-4039-a224-46b16ccd2d84, MismatchedSentences
961d2b45-6a48-4681-98ca-21d85706d196, MismatchedSentences
141452be-e938-4bbf-9236-eb83ef02dfa9, MismatchedSentences
64c225a6-a3e3-472e-8c6d-a5231f2d63ef, MismatchedSentences
4ff14b00-3457-41db-b7a9-36ed639a8afc, MismatchedSentences
5e16ed4e-6726-4b09-bea8-1729e5154938, MismatchedSentences
a5646f9b-8816-4755-b187-5b8225d48f37, MismatchedSentences
207de6ca-c0fe-4268-afe6-ab6e4ed8ef65, MismatchedSentences
af693225-b774-4b17-b33e-2cbffa8bb16a, MismatchedSentences
149add9e-3acb-4415-b02c-7e30fd252163, MismatchedSentences
a20c15c0-71cc-402a-ae28-5ffc05d9f36d, MismatchedSentences
4977a5ce-bf10-4323-af8b-b11513d9969c, MismatchedSentences
fe0ad86b-b7d2-4531-a3de-fd9d1e1fc09f, MismatchedSentences
a550500f-c601-44d1-935f-58b1bba303a6, MismatchedSentences
641668e0-7ce2-40df-b526-88f78cb39786, MismatchedSentences
19e49710-fea4-4ad3-9a65-8cb9a3a620f9, MismatchedSentences
15a16c48-48be-4a29-ac89-c04137867e7b, MismatchedSentences
e5a03345-ff42-46a1-932e-0a01e6a84c00, MismatchedSentences
8fd40121-3d5f-440a-9502-a47ab11a6a21, TemplateTokenMismatch
29622774-5090-4aac-9dda-07b699a36cea, MismatchedSentences
96d8ed4e-6d88-4981-b8dd-32f39c8f0f70, MismatchedSentences
a9e0d9c7-e796-4972-8bb0-5f99f5975077, MismatchedSentences
5ef3384d-8b26-4b2f-9f38-887fbabbada5, MismatchedSentences
0e74407e-e2a8-443b-8524-d91ba26b055f, MismatchedSentences
7ad13ac5-c9f5-4e99-98b4-64a260e23ddd, MismatchedSentences
6f4bc1c3-90ee-4c83-b973-4f5a1cb9813c, MismatchedSentences
5e5c44f0-7723-4d3a-9d22-d313195181ce, TemplateTokenMismatch
fe23207f-2734-42bd-b844-85f712371001, MismatchedSentences
3765a4c2-f750-42f9-bd55-7ce2b4ea9cca, MismatchedSentences
ef9c1660-7dc7-44b5-98ac-2e47b2b09d18, MismatchedSentences
d56330fa-66a5-427c-adbc-a5c5b0b3f159, MismatchedSentences
67c24fa5-38f3-4238-ae8e-47ed06210ddf, MismatchedSentences
8695caeb-b62d-4abd-9c71-bbed494c76ed, TemplateTokenMismatch
25efeb67-00c2-4423-8987-3bc748e440b8, MismatchedSentences
e404fc4d-68a3-4ffc-b5d4-104298145132, MismatchedSentences
0c79a269-f4de-40c4-b1af-d490c5773d01, MismatchedSentences
7ca9bb83-23f7-45a5-b093-7fd4ed313f20, MismatchedSentences
bae3cebd-90fe-4590-92b8-d4ffe0254d42, MismatchedSentences
2b74c0b5-1ebc-4b29-873d-0e680218d736, MismatchedSentences
37a30276-db33-4f69-b483-d3e6eb7ed49b, MismatchedSentences
5bb6ee9a-28be-42e2-b142-d697705ccb96, MismatchedSentences
a438560d-5a12-45ed-bf70-8d5482316638, MismatchedSentences
ab0a69ab-c3c6-4996-af28-62858eaa4956, MismatchedSentences
0c38da06-5231-4e63-9ae1-b69651b6b898, MismatchedSentences
d0901acd-c5c5-45bd-bd3b-4d2f80bb3ad9, MismatchedSentences
e6d3b1c2-1b13-4219-8828-7ee2fbfdbbb5, MismatchedSentences
b69c9850-82e8-4820-8f1c-118cc4d25bcd, MismatchedSentences
5934fc53-92ed-46ae-8764-04f42ed8df24, MismatchedSentences
25a7906b-1dd9-467a-b109-9ef385826f8c, MismatchedSentences
6e277da6-a8a5-4048-9550-c40476fc0b9e, MismatchedSentences
7818d318-f4a5-497b-a29a-1dd18b2a93ed, MismatchedSentences
e44c2b81-fc8e-4526-bc34-6eded5720acc, TemplateTokenMismatch
2b8a93af-ed18-4171-938c-c37b245c1928, MismatchedSentences
ba65e773-fe27-4809-be0c-2f096537852c, MismatchedSentences
e572d544-d91e-41ad-80e7-d4875c6bbf6b, MismatchedSentences
2ce2723c-417f-4f1e-8d66-9cee8b950d6d, MismatchedSentences
2992036c-807b-4c51-8ff1-eb6c7fc97f73, MismatchedSentences
12ebb147-426f-4fd5-980e-2b646e54d566, TemplateTokenMismatch
cd5c0d1e-019a-4d37-8e7d-3610357cb104, MismatchedSentences
0033f06c-9e6d-4273-8fb0-fb8ccf4f59bb, MismatchedSentences
1bf6365a-c277-4fb3-8d92-be26c610f44b, MismatchedSentences
9feb331b-5340-4ff7-a400-a177bfc256d5, TemplateTokenMismatch
ef263fc5-3327-4a48-86dd-6ccc375a08d9, TemplateTokenMismatch
6ed44e52-941d-4030-b1b8-f1b1eef6bd7f, TemplateTokenMismatch
ee611824-ef38-4a8e-b31b-01513cb280e3, MismatchedSentences
c4d2c906-55ae-43aa-80e3-5cf99dbc7c2b, MismatchedSentences
3da384d0-14ae-481a-86b3-b7bf615c0c43, MismatchedSentences
3ae013ff-7f4e-46a0-8730-e61b6d02de4b, TemplateTokenMismatch
ab43d97d-ec6d-49bb-a3c6-fb679307ff74, TemplateTokenMismatch
d660ab53-01ba-4a09-9c75-45cd4538a749, MismatchedSentences
11bc6ad0-279a-43cf-96fc-ab1a919020a4, MismatchedSentences
d02b9de4-c15e-42b1-bafb-a330fc15a2c5, TemplateTokenMismatch
4376b4ec-28f5-467b-b7bf-2e621d7487f4, TemplateTokenMismatch
7911d679-c430-4c7f-8cdd-2256474abb15, MismatchedSentences
bf31f0d2-f7f6-42aa-a086-78ebe33241ba, MismatchedSentences
54c56d5d-290e-4aab-8e11-ff029dad8c86, MismatchedSentences
b0650437-d5dd-4b1f-8e3a-1afce7a1a6bd, TemplateTokenMismatch
ab3425a5-8572-4ec8-befc-d2e668719533, TemplateTokenMismatch
c6a5d78d-1032-4253-919d-eccd324f638a, TemplateTokenMismatch
be51d54d-fa80-4f50-9c0e-f6fe01a04887, TemplateTokenMismatch
101ac496-3d14-4d9b-a4de-800231aba13e, MismatchedSentences
04e2042b-218a-47ad-b797-1138f2fa222d, TemplateTokenMismatch
f8d32197-b701-48df-ba31-9c3da7cabaa5, MismatchedSentences
dd3adbb6-9292-4190-8c40-8ec4a197b3ab, MismatchedSentences
516bb4de-afda-48ec-81f8-cecd2b2d3636, MismatchedSentences
