Sentence ID, Reason
17af7459-6afa-4b90-a9cb-a846ac7f4920, MismatchedSentences
ab02c7b4-9fd3-48b6-be0a-dbae42243208, MismatchedSentences
45069494-3bd0-4b6f-aed1-8e1b88fb876e, MismatchedSentences
f83da036-23f7-4f3d-aa55-aa171bd66502, MismatchedSentences
0d419d15-8f2f-4f7c-9374-a33e33b3d274, MismatchedSentences
7c76887c-9a61-4766-98e7-bf886c3f848a, MismatchedSentences
d4e1178a-428c-4f38-a53c-930c7ef62ddf, MismatchedSentences
0515a7a0-07ac-474d-9253-82d16d53a405, MismatchedSentences
1bbf4b4e-f885-4c72-9422-449acea20553, MismatchedSentences
d815eb1d-36c1-4a83-ac34-20493901158d, MismatchedSentences
7134ab88-3cc8-4b6f-b173-0f8f89ade76d, MismatchedSentences
0a964e8d-d9a4-422a-8efa-449c3dcff666, MismatchedSentences
f692bb24-a383-4ae1-950b-53d602ef89fb, MismatchedSentences
be5959b6-fe29-4514-a1a6-50294d9da90d, MismatchedSentences
5fa5b4ec-5ec6-4a97-b784-3467df3d0b4e, MismatchedSentences
86b95218-3591-4f44-9b28-94d774bb9709, MismatchedSentences
2a86dd89-2ece-4b2e-8e33-a90512cb3938, MismatchedSentences
badf3c73-0efa-4c8b-95a7-38ebdfc36829, MismatchedSentences
6eecaf09-6500-4d17-b6fe-926171d9dd6a, MismatchedSentences
3785cf0e-33b0-41dc-a43f-7bb2de8c001a, MismatchedSentences
81052893-14e9-435a-b4fb-bd689115f33b, MismatchedSentences
5f95928b-50c0-4bd3-aea0-3bc2553e2005, MismatchedSentences
58ea12ef-75b3-4a42-82b4-52f5f297994f, MismatchedSentences
9bf1a998-1cbe-4492-8d18-f4c7b6697b31, MismatchedSentences
6d665fab-2a0f-4370-9f25-eb625a27c870, MismatchedSentences
77b87b42-93e7-402e-9701-98d6e108dcef, MismatchedSentences
7d2c8bed-a48f-4286-ba1f-61ce2b0e9889, MismatchedSentences
8063781d-a7d8-4017-8c4d-7fcef95637b0, MismatchedSentences
1167fed1-4a33-4af3-8e2b-c5038c047deb, MismatchedSentences
34d79225-bc54-4ee7-99c1-55a300219e96, MismatchedSentences
183f3099-e0e1-4b9a-860c-13e4ab6746fc, MismatchedSentences
5c094d00-b6a0-478c-993c-3702b95981d9, MismatchedSentences
82bdea5a-5e74-4e98-b193-0a3c7f8efd48, MismatchedSentences
b5f2b651-d30e-41b0-a8d1-59e9dab77399, MismatchedSentences
60b88a7b-cd65-4218-bc2b-94685dc90983, MismatchedSentences
727d80e9-7e3b-4f89-97eb-3d3068ba4606, MismatchedSentences
58c187fc-2ad4-4e3a-903d-df4ee9a1e59d, MismatchedSentences
6b088c72-d932-4a5a-86c8-cceadd9087df, MismatchedSentences
7f36a65d-d787-445f-bf3c-1b89dad015c9, MismatchedSentences
59755144-2207-443e-ada9-f81e86da2355, MismatchedSentences
41b64500-aa34-4bac-a966-ff10959dbd90, MismatchedSentences
87f3f9b7-3193-4605-ada2-c46aa533f9fe, MismatchedSentences
5bf9385d-490d-482d-9d32-3a582bc8c60d, MismatchedSentences
cebdaaf9-8013-4544-bc86-e40d938c33f0, MismatchedSentences
50552ac8-96bd-4f76-a348-fc6a657fc6d1, MismatchedSentences
479f0188-67f1-4acd-92e2-68373232c06e, MismatchedSentences
56a58b70-490e-4199-b9b4-c8400358181b, MismatchedSentences
f420c10d-3a45-46c6-8166-cd6d39445174, MismatchedSentences
507f2cc7-4d3e-48e6-b768-d064c7d46a3e, MismatchedSentences
66650e39-3d8d-496e-97fe-bfd5fdf895df, MismatchedSentences
8e9e06bf-ddfb-48ea-9232-63af07555c0f, MismatchedSentences
c971b8a8-3c0f-4f8b-a3d4-e61030473392, MismatchedSentences
d3ce3858-1c09-4c87-ac77-5393bc0feb2c, MismatchedSentences
57071c16-868a-4f59-9a89-d35f1acc7ee0, MismatchedSentences
62f5ff2a-8586-4752-b53b-2f6fb0b460ff, MismatchedSentences
0334eb11-c311-46e7-ad89-4658773fc327, MismatchedSentences
2d25defb-4c7b-4809-96d8-5e9311a96716, MismatchedSentences
6edb87aa-89a2-4223-b9d9-005a5309a047, MismatchedSentences
c7d5be83-c8cd-4dc9-877f-c3236c8aa1b2, MismatchedSentences
b0d319fe-920d-463d-b6a9-a2889c753427, MismatchedSentences
00033f73-1ff5-44c9-a584-c7e27aa1a8ce, MismatchedSentences
81a6ca4b-3a15-4846-b2cc-71f4a1485be4, MismatchedSentences
e68d839d-58fe-469b-8deb-5cfbc1915966, MismatchedSentences
4cf6d295-89e9-464e-8c75-4bddb20d8bf9, MismatchedSentences
c53b9111-84d5-4bd5-945d-13d5698fdf73, MismatchedSentences
65810bd0-2371-4780-9404-20f747afb54b, MismatchedSentences
55b3436e-c2e4-4764-8999-f6b68b57daa7, MismatchedSentences
4a94d1a5-9b1c-433a-a92f-68d480a5babc, MismatchedSentences
0723844e-c7e1-4c40-8736-3c406af13258, MismatchedSentences
89735c64-dcfe-47a3-9db7-d4539accce00, MismatchedSentences
22060afd-b64e-498e-a35b-0cc90ff768e6, MismatchedSentences
4faa368e-5e9f-44a1-aa1f-acd5fb05c0be, MismatchedSentences
d2408074-c81b-483d-8f1d-ba9d225d2288, MismatchedSentences
f84edbbf-bc75-428e-b591-ecd4ba95ae89, MismatchedSentences
b3c77767-edf4-4907-89f6-347e1cb8e617, MismatchedSentences
0e210242-0846-4345-b297-08bfda6cdc74, MismatchedSentences
a6f6186a-9ead-4924-b506-50a4a062867b, MismatchedSentences
df505dc0-f68a-4743-9f73-047eb0e3f3b2, MismatchedSentences
5362ac3c-354f-4a25-9842-cb9684e5efe9, MismatchedSentences
647b89fd-1ff7-4424-85fb-a3ce7114fa1c, MismatchedSentences
5824034a-9d3b-4ea4-82b9-f3775729c963, MismatchedSentences
13639552-7aea-4b59-acdf-21f768caf3d3, MismatchedSentences
a9aef875-8850-42b9-a502-8a209e25a3dc, MismatchedSentences
2bc10062-e5f9-4617-991f-44f1d50a5cdb, MismatchedSentences
f84341b4-a122-4cd1-9da7-5564530a1ffb, MismatchedSentences
0693fba9-b703-4874-9e29-6058e4cc44ac, MismatchedSentences
b86ec91c-c7b6-4476-8b7f-2d48f0fe6227, MismatchedSentences
cdff6c35-2554-40cf-97d9-7986b453e798, MismatchedSentences
90f29c89-81fd-4945-b704-42c3ffe752cd, MismatchedSentences
2f2779b1-e3d7-49c0-a981-24608746f8cf, MismatchedSentences
0b52d5aa-ea8a-415d-9443-21daa53a5692, MismatchedSentences
185722e9-7b80-48fb-b533-bfa84fbfc866, MismatchedSentences
ade151a3-2c0a-4b6d-9234-da514699b944, MismatchedSentences
ad3c9c43-d180-47cb-a7a7-29e12a202c17, MismatchedSentences
1b88b327-4325-44ad-869e-47f24775b414, MismatchedSentences
11692c99-ac45-4f99-9620-33e32aa6c32b, MismatchedSentences
83a62156-267c-47a9-81b2-015fc07ed486, MismatchedSentences
11f322dc-64a9-4929-a853-ae217ee92001, MismatchedSentences
8c077114-0599-4ac0-bfe1-11228f9e7503, MismatchedSentences
9ae21040-617b-48c5-8ccf-9ca7a3b1097c, MismatchedSentences
be3ddb2c-2ddc-4141-a004-77c347a4d1bf, MismatchedSentences
4800a78b-12f2-47a9-9c83-0e27f7fba3ef, MismatchedSentences
73bab4fc-5253-4214-b59a-adbe3d8629f0, MismatchedSentences
4e455cd4-607e-419f-9a97-ab936e2c35e1, MismatchedSentences
3ea068ab-d20f-4845-abbb-42143363e897, MismatchedSentences
e2382863-8222-4fcb-be80-3981f46197fa, MismatchedSentences
23ae26f2-09a4-4877-9bfd-c55f8d32f6ae, MismatchedSentences
cf75b27d-ec53-4bf7-8795-b139cad5068d, MismatchedSentences
6353dff0-374f-4bec-91ea-e0530cc0dc50, MismatchedSentences
10285238-ecb1-45cc-abe0-5ff15e29665b, MismatchedSentences
7e167cad-11c7-4803-82f2-8f682b14d4ee, MismatchedSentences
bd5b18ac-e1be-4c67-b3eb-ae0ca206705b, MismatchedSentences
1c1c6717-6b45-4192-97de-7f552a5c08df, MismatchedSentences
938e4eee-589e-4291-9889-2d3d58465926, MismatchedSentences
79dc78a0-8034-430b-aceb-36515135d444, MismatchedSentences
64688ce6-2b7d-4114-a418-f6ebfc973247, MismatchedSentences
4382518b-6a92-4a63-bdfd-a9514d14aa65, MismatchedSentences
c78ea620-898e-4bef-a9a8-29c5c5b8910d, MismatchedSentences
a75afd11-7815-40d5-bfc1-7e9a108ce9bb, MismatchedSentences
586997b3-f474-4b0e-a13b-779f6371cedd, MismatchedSentences
809dc113-bc9e-477d-ac20-b889208454b1, MismatchedSentences
26e38471-01ce-4d3b-9cf0-fdaeeb0bb4f6, MismatchedSentences
5f813356-4303-45c8-9058-e2ebf2a52c21, MismatchedSentences
4bce25b6-6d04-4bb0-8e80-661ca93b7e81, MismatchedSentences
c5aa7a16-7047-48a8-aefc-a1754b952047, MismatchedSentences
6b5f451e-44aa-4061-ac5e-09c07371874d, MismatchedSentences
d0e72998-99f7-42c8-a9b4-4d9380074479, MismatchedSentences
c85b69bc-220a-4db7-a41a-52a5c2589630, MismatchedSentences
fda6cf78-fe29-4755-8256-83c9153d5e8d, MismatchedSentences
3140fdba-2605-4608-a5b4-fccfcb6f005d, MismatchedSentences
7f9aa709-e7c2-4cd4-b6e0-00a4344e0bcd, MismatchedSentences
ea722c79-a3f4-4943-bac3-79acbd8e35d2, MismatchedSentences
758fc2de-20a2-47b5-8170-7a5122c180ce, MismatchedSentences
d6781bf8-c1a1-465d-b3b8-c668ae507558, MismatchedSentences
545d36cd-2a7e-46f3-8aeb-d93540f04736, MismatchedSentences
24553401-3238-444a-a696-c0f4d005a8cb, MismatchedSentences
90ec1cd7-9a41-4f09-a7e4-8bb5bc04fb17, MismatchedSentences
95cae15d-a639-4b80-9f3b-569405cb3776, MismatchedSentences
af009cdb-b3f2-47ed-9129-8273dd2a1917, MismatchedSentences
79084eeb-438d-4ce4-b49d-5bbf419dacad, MismatchedSentences
f4321ffe-862b-48a6-b109-bc673cbfe081, MismatchedSentences
bdcd84af-f3df-4b13-bf9f-1d3ab2237676, MismatchedSentences
34134de3-07f4-4415-9ee3-033797619fd8, MismatchedSentences
f49c4312-f555-4b62-b09f-44610d58b698, MismatchedSentences
77409f44-7bfb-445a-a38d-e0ab8186f147, MismatchedSentences
767f1773-df33-4f01-9053-1ed6de6d7c47, MismatchedSentences
3d7b678c-6b20-4017-85c6-9df3eca30e75, MismatchedSentences
dc88567f-4d8d-415a-8743-d32aeb1f1df8, MismatchedSentences
b2d6a7fb-aab5-41e4-a606-f91a2f131d03, MismatchedSentences
84a986e3-12d5-4a28-ba82-022795bcd7fb, MismatchedSentences
8506036c-a2fb-44e6-8dc1-23aa573cbbaf, MismatchedSentences
a6f9800a-1ae3-46e2-a5d7-8cae7428c687, MismatchedSentences
a2dbc539-feea-4b6c-976d-35598f4e93fd, MismatchedSentences
5300c709-8b04-4eac-a59c-d96a11d5377c, MismatchedSentences
350b065e-fde2-4a83-8fc8-96c02f8c643e, MismatchedSentences
384702f7-7b8e-444d-8a96-8bb8297ce4a6, MismatchedSentences
7c7d226c-8ce2-4890-870f-591fc3a39d82, MismatchedSentences
a024d453-535e-4dde-95bc-26603da53315, MismatchedSentences
f2036517-4ffe-48b6-a44a-1dd456615e0d, MismatchedSentences
62a5b8e5-0f4b-4589-b91c-1fdddb661a85, MismatchedSentences
eafd72b8-3933-43f9-b4f3-a447be2fcf82, MismatchedSentences
82c34b3e-1c50-4385-8b75-748e753214fa, MismatchedSentences
0e7f763b-6160-4319-8e96-651be1a2963e, MismatchedSentences
4f6c2506-e8d1-4495-ad3f-d5f79322baa9, MismatchedSentences
b3089df7-0a30-4667-a456-326e22bfdbac, MismatchedSentences
221f656e-74d7-4efb-b411-97d697b34516, MismatchedSentences
e39cf8b1-1180-4b2c-b82a-17c39573ef09, MismatchedSentences
f66959da-c156-42ca-b7db-231e3ff0d117, MismatchedSentences
68d10f17-f88f-43b9-a3bb-eaa7c2d8a94d, MismatchedSentences
34ac2409-905b-4dac-8d49-d90ac6962f75, MismatchedSentences
dd9e5fad-d560-4f71-ad93-2c1c993d5187, MismatchedSentences
d8f3abb8-9abf-4f58-99be-e4662dbf3caa, MismatchedSentences
0cff2db8-339b-458d-a43a-8065441a63f0, BracketsNotFound
575fac92-068b-4069-9e42-0d8192c42f18, MismatchedSentences
935ddbba-4813-465b-ab5c-6ecff7891787, MismatchedSentences
7d509e63-5c3f-46df-87eb-dcdc61b0fc53, MismatchedSentences
356475fc-c41c-4fdd-b605-7ca87b53264b, MismatchedSentences
fd19cf64-8470-424e-87ae-e80f179f5b5d, MismatchedSentences
d38326d8-7060-4481-b72d-1782590ad872, MismatchedSentences
e436b694-162e-4ba2-9ef9-d431e6c0bd14, MismatchedSentences
71691b7f-943e-4bb6-98b4-3553be511d07, MismatchedSentences
151e1900-f453-4a49-af36-a62568a84e27, MismatchedSentences
37b2ec3b-e7d0-4616-a381-775ddc736904, MismatchedSentences
9ef2c5ed-db8f-4cd1-9f77-ed6c5c986c21, MismatchedSentences
ad6526b2-4ef1-442f-916f-7bea00a050a8, MismatchedSentences
193e2f96-91d1-4993-8526-b37579136e21, MismatchedSentences
4f9457a7-d1b8-4d07-8f51-d617358c0e24, MismatchedSentences
58780529-7f61-4c35-92c9-1c91c17b2f92, MismatchedSentences
af2b2209-2a0e-4f3e-993d-318fcbe7f436, MismatchedSentences
632a4005-5eb4-4e4e-96e5-de0b780ad249, MismatchedSentences
699238e1-e889-4e31-85b7-9d4d538e672b, MismatchedSentences
7f233146-1b14-4193-b631-a2f553aaf806, MismatchedSentences
d103063c-47c3-403b-85a8-7d1e828d2f04, MismatchedSentences
72489f4a-5f56-4b03-9f55-225dc630dd73, MismatchedSentences
9a969c70-cbe5-42f2-b908-e929ffbc979d, MismatchedSentences
0281cc54-dd20-4c6f-8680-9892f98cc55a, MismatchedSentences
8b6b91fb-e42f-42b1-9be7-e7aad1ebea3b, MismatchedSentences
5f1f04b3-93fd-4003-bf9a-9da4873878d5, MismatchedSentences
397c67f1-95c7-4b63-b692-7e444e1004bd, MismatchedSentences
03f0d3e1-80a0-4334-8d45-1a9f96490489, MismatchedSentences
504074cc-d503-4d3e-a747-4e8a7f7a709d, MismatchedSentences
427cc606-547f-4d3a-8810-262b6aec7107, MismatchedSentences
cdb65421-f58d-4d65-9788-b530f4845fd7, MismatchedSentences
da348709-536e-4657-8812-4b5e6a654445, MismatchedSentences
d200233e-eca1-4f49-8b73-23ed72572f4c, MismatchedSentences
96bc1369-12d9-4261-bfb8-1064b0a95653, MismatchedSentences
737c914a-1e94-497d-acb5-90b4aa79e4c7, MismatchedSentences
21cd4de4-5fe7-44b2-b192-41286f791de0, MismatchedSentences
fdd2ef7b-d809-49cc-8e69-34ad09c86b74, MismatchedSentences
8586e7c8-1384-4a74-8553-7faab7aed9e5, MismatchedSentences
6b8febc2-5873-4300-9082-1a3e95c4fd3b, MismatchedSentences
259a8cb8-5307-4270-a0ee-d02c04c17f44, MismatchedSentences
3856dfe1-0eae-4192-8a05-6598084e9385, MismatchedSentences
e5c4a12f-14a1-4ece-ac4f-6d3f8b297efc, MismatchedSentences
6093b27a-9d3a-4c0a-a8f4-c918bddce992, MismatchedSentences
17c3dbed-b62b-45e2-b8ae-ddfde5f04adb, MismatchedSentences
d2e540f1-d89b-4ebe-94d4-a457d9c8433a, MismatchedSentences
7302da0e-bc04-443f-bddc-74dd878c13d8, MismatchedSentences
dac4203d-4af0-43ef-b798-3ad9ed93fd25, MismatchedSentences
08849b41-8cb9-4e1f-ba47-d5510c7a21d9, MismatchedSentences
